,Region,State,Annual_Region_Demand_MWh
0,CAL,CA,726482.2301369864
1,CAL,CA,726482.2301369864
2,CAL,CA,726482.2301369864
3,CAL,CA,726482.2301369864
4,CAL,CA,726482.2301369864
5,CAL,CA,726482.2301369864
6,CAL,CA,726482.2301369864
7,CAL,CA,726482.2301369864
8,CAL,CA,726482.2301369864
9,CAL,CA,726482.2301369864
10,CAL,CA,726482.2301369864
11,CAL,CA,726482.2301369864
12,CAL,CA,726482.2301369864
13,CAL,CA,726482.2301369864
14,CAL,CA,726482.2301369864
15,CAL,CA,726482.2301369864
16,CAL,CA,726482.2301369864
17,CAL,CA,726482.2301369864
18,CAL,CA,726482.2301369864
19,CAL,CA,726482.2301369864
20,CAL,CA,726482.2301369864
21,CAL,CA,726482.2301369864
22,CAL,CA,726482.2301369864
23,CAL,CA,726482.2301369864
24,CAL,CA,726482.2301369864
25,CAL,CA,726482.2301369864
26,CAL,CA,726482.2301369864
27,CAL,CA,726482.2301369864
28,CAL,CA,726482.2301369864
29,CAL,CA,726482.2301369864
30,CAL,CA,726482.2301369864
31,CAL,CA,726482.2301369864
32,CAL,CA,726482.2301369864
33,CAL,CA,726482.2301369864
34,CAL,CA,726482.2301369864
35,CAL,CA,726482.2301369864
36,CAL,CA,726482.2301369864
37,CAL,CA,726482.2301369864
38,CAL,CA,726482.2301369864
39,CAL,CA,726482.2301369864
40,CAL,CA,726482.2301369864
41,CAL,CA,726482.2301369864
42,CAL,CA,726482.2301369864
43,CAL,CA,726482.2301369864
44,CAL,CA,726482.2301369864
45,CAL,CA,726482.2301369864
46,CAL,CA,726482.2301369864
47,CAL,CA,726482.2301369864
48,CAL,CA,726482.2301369864
49,CAL,CA,726482.2301369864
50,CAL,CA,726482.2301369864
51,CAL,CA,726482.2301369864
52,CAL,CA,726482.2301369864
53,CAL,CA,726482.2301369864
54,CAL,CA,726482.2301369864
55,CAL,CA,726482.2301369864
56,CAL,CA,726482.2301369864
57,CAL,CA,726482.2301369864
58,CAL,CA,726482.2301369864
59,CAL,CA,726482.2301369864
60,CAL,CA,726482.2301369864
61,CAL,CA,726482.2301369864
62,CAL,CA,726482.2301369864
63,CAL,CA,726482.2301369864
64,CAL,CA,726482.2301369864
65,CAL,CA,726482.2301369864
66,CAL,CA,726482.2301369864
67,CAL,CA,726482.2301369864
68,CAL,CA,726482.2301369864
69,CAL,CA,726482.2301369864
70,CAL,CA,726482.2301369864
71,CAL,CA,726482.2301369864
72,CAL,CA,726482.2301369864
73,CAL,CA,726482.2301369864
74,CAL,CA,726482.2301369864
75,CAL,CA,726482.2301369864
76,CAL,CA,726482.2301369864
77,CAL,CA,726482.2301369864
78,CAL,CA,726482.2301369864
79,CAL,CA,726482.2301369864
80,CAL,CA,726482.2301369864
81,CAL,CA,726482.2301369864
82,CAL,CA,726482.2301369864
83,CAL,CA,726482.2301369864
84,CAL,CA,726482.2301369864
85,CAL,CA,726482.2301369864
86,CAL,CA,726482.2301369864
87,CAL,CA,726482.2301369864
88,CAL,CA,726482.2301369864
89,CAL,CA,726482.2301369864
90,CAL,CA,726482.2301369864
91,CAL,CA,726482.2301369864
92,CAL,CA,726482.2301369864
93,CAL,CA,726482.2301369864
94,CAL,CA,726482.2301369864
95,CAL,CA,726482.2301369864
96,CAL,CA,726482.2301369864
97,CAL,CA,726482.2301369864
98,CAL,CA,726482.2301369864
99,CAL,CA,726482.2301369864
100,CAL,CA,726482.2301369864
101,CAL,CA,726482.2301369864
102,CAL,CA,726482.2301369864
103,CAL,CA,726482.2301369864
104,CAL,CA,726482.2301369864
105,CAL,CA,726482.2301369864
106,CAL,CA,726482.2301369864
107,CAL,CA,726482.2301369864
108,CAL,CA,726482.2301369864
109,CAL,CA,726482.2301369864
110,CAL,CA,726482.2301369864
111,CAL,CA,726482.2301369864
112,CAL,CA,726482.2301369864
113,CAL,CA,726482.2301369864
114,CAL,CA,726482.2301369864
115,CAL,CA,726482.2301369864
116,CAL,CA,726482.2301369864
117,CAL,CA,726482.2301369864
118,CAL,CA,726482.2301369864
119,CAL,CA,726482.2301369864
120,CAL,CA,726482.2301369864
121,CAL,CA,726482.2301369864
122,CAL,CA,726482.2301369864
123,CAL,CA,726482.2301369864
124,CAL,CA,726482.2301369864
125,CAL,CA,726482.2301369864
126,CAL,CA,726482.2301369864
127,CAL,CA,726482.2301369864
128,CAL,CA,726482.2301369864
129,CAL,CA,726482.2301369864
130,CAL,CA,726482.2301369864
131,CAL,CA,726482.2301369864
132,CAL,CA,726482.2301369864
133,CAL,CA,726482.2301369864
134,CAL,CA,726482.2301369864
135,CAL,CA,726482.2301369864
136,CAL,CA,726482.2301369864
137,CAL,CA,726482.2301369864
138,CAL,CA,726482.2301369864
139,CAL,CA,726482.2301369864
140,CAL,CA,726482.2301369864
141,CAL,CA,726482.2301369864
142,CAL,CA,726482.2301369864
143,CAL,CA,726482.2301369864
144,CAL,CA,726482.2301369864
145,CAL,CA,726482.2301369864
146,CAL,CA,726482.2301369864
147,CAL,CA,726482.2301369864
148,CAL,CA,726482.2301369864
149,CAL,CA,726482.2301369864
150,CAL,CA,726482.2301369864
151,CAL,CA,726482.2301369864
152,CAL,CA,726482.2301369864
153,CAL,CA,726482.2301369864
154,CAL,CA,726482.2301369864
155,CAL,CA,726482.2301369864
156,CAL,CA,726482.2301369864
157,CAL,CA,726482.2301369864
158,CAL,CA,726482.2301369864
159,CAL,CA,726482.2301369864
160,CAL,CA,726482.2301369864
161,CAL,CA,726482.2301369864
162,CAL,CA,726482.2301369864
163,CAL,CA,726482.2301369864
164,CAL,CA,726482.2301369864
165,CAL,CA,726482.2301369864
166,CAL,CA,726482.2301369864
167,CAL,CA,726482.2301369864
168,CAL,CA,726482.2301369864
169,CAL,CA,726482.2301369864
170,CAL,CA,726482.2301369864
171,CAL,CA,726482.2301369864
172,CAL,CA,726482.2301369864
173,CAL,CA,726482.2301369864
174,CAL,CA,726482.2301369864
175,CAL,CA,726482.2301369864
176,CAL,CA,726482.2301369864
177,CAL,CA,726482.2301369864
178,CAL,CA,726482.2301369864
179,CAL,CA,726482.2301369864
180,CAL,CA,726482.2301369864
181,CAL,CA,726482.2301369864
182,CAL,CA,726482.2301369864
183,CAL,CA,726482.2301369864
184,CAL,CA,726482.2301369864
185,CAL,CA,726482.2301369864
186,CAL,CA,726482.2301369864
187,CAL,CA,726482.2301369864
188,CAL,CA,726482.2301369864
189,CAL,CA,726482.2301369864
190,CAL,CA,726482.2301369864
191,CAL,CA,726482.2301369864
192,CAL,CA,726482.2301369864
193,CAL,CA,726482.2301369864
194,CAL,CA,726482.2301369864
195,CAL,CA,726482.2301369864
196,CAL,CA,726482.2301369864
197,CAL,CA,726482.2301369864
198,CAL,CA,726482.2301369864
199,CAL,CA,726482.2301369864
200,CAL,CA,726482.2301369864
201,CAL,CA,726482.2301369864
202,CAL,CA,726482.2301369864
203,CAL,CA,726482.2301369864
204,CAL,CA,726482.2301369864
205,CAL,CA,726482.2301369864
206,CAL,CA,726482.2301369864
207,CAL,CA,726482.2301369864
208,CAL,CA,726482.2301369864
209,CAL,CA,726482.2301369864
210,CAL,CA,726482.2301369864
211,CAL,CA,726482.2301369864
212,CAL,CA,726482.2301369864
213,CAL,CA,726482.2301369864
214,CAL,CA,726482.2301369864
215,CAL,CA,726482.2301369864
216,CAL,CA,726482.2301369864
217,CAL,CA,726482.2301369864
218,CAL,CA,726482.2301369864
219,CAL,CA,726482.2301369864
220,CAL,CA,726482.2301369864
221,CAL,CA,726482.2301369864
222,CAL,CA,726482.2301369864
223,CAL,CA,726482.2301369864
224,CAL,CA,726482.2301369864
225,CAL,CA,726482.2301369864
226,CAL,CA,726482.2301369864
227,CAL,CA,726482.2301369864
228,CAL,CA,726482.2301369864
229,CAL,CA,726482.2301369864
230,CAL,CA,726482.2301369864
231,CAL,CA,726482.2301369864
232,CAL,CA,726482.2301369864
233,CAL,CA,726482.2301369864
234,CAL,CA,726482.2301369864
235,CAL,CA,726482.2301369864
236,CAL,CA,726482.2301369864
237,CAL,CA,726482.2301369864
238,CAL,CA,726482.2301369864
239,CAL,CA,726482.2301369864
240,CAL,CA,726482.2301369864
241,CAL,CA,726482.2301369864
242,CAL,CA,726482.2301369864
243,CAL,CA,726482.2301369864
244,CAL,CA,726482.2301369864
245,CAL,CA,726482.2301369864
246,CAL,CA,726482.2301369864
247,CAL,CA,726482.2301369864
248,CAL,CA,726482.2301369864
249,CAL,CA,726482.2301369864
250,CAL,CA,726482.2301369864
251,CAL,CA,726482.2301369864
252,CAL,CA,726482.2301369864
253,CAL,CA,726482.2301369864
254,CAL,CA,726482.2301369864
255,CAL,CA,726482.2301369864
256,CAL,CA,726482.2301369864
257,CAL,CA,726482.2301369864
258,CAL,CA,726482.2301369864
259,CAL,CA,726482.2301369864
260,CAL,CA,726482.2301369864
261,CAL,CA,726482.2301369864
262,CAL,CA,726482.2301369864
263,CAL,CA,726482.2301369864
264,CAL,CA,726482.2301369864
265,CAL,CA,726482.2301369864
266,CAL,CA,726482.2301369864
267,CAL,CA,726482.2301369864
268,CAL,CA,726482.2301369864
269,CAL,CA,726482.2301369864
270,CAL,CA,726482.2301369864
271,CAL,CA,726482.2301369864
272,CAL,CA,726482.2301369864
273,CAL,CA,726482.2301369864
274,CAL,CA,726482.2301369864
275,CAL,CA,726482.2301369864
276,CAL,CA,726482.2301369864
277,CAL,CA,726482.2301369864
278,CAL,CA,726482.2301369864
279,CAL,CA,726482.2301369864
280,CAL,CA,726482.2301369864
281,CAL,CA,726482.2301369864
282,CAL,CA,726482.2301369864
283,CAL,CA,726482.2301369864
284,CAL,CA,726482.2301369864
285,CAL,CA,726482.2301369864
286,CAL,CA,726482.2301369864
287,CAL,CA,726482.2301369864
288,CAL,CA,726482.2301369864
289,CAL,CA,726482.2301369864
290,CAL,CA,726482.2301369864
291,CAL,CA,726482.2301369864
292,CAL,CA,726482.2301369864
293,CAL,CA,726482.2301369864
294,CAL,CA,726482.2301369864
295,CAL,CA,726482.2301369864
296,CAL,CA,726482.2301369864
297,CAL,CA,726482.2301369864
298,CAL,CA,726482.2301369864
299,CAL,CA,726482.2301369864
300,CAL,CA,726482.2301369864
301,CAL,CA,726482.2301369864
302,CAL,CA,726482.2301369864
303,CAL,CA,726482.2301369864
304,CAL,CA,726482.2301369864
305,CAL,CA,726482.2301369864
306,CAL,CA,726482.2301369864
307,CAL,CA,726482.2301369864
308,CAL,CA,726482.2301369864
309,CAL,CA,726482.2301369864
310,CAL,CA,726482.2301369864
311,CAL,CA,726482.2301369864
312,CAL,CA,726482.2301369864
313,CAL,CA,726482.2301369864
314,CAL,CA,726482.2301369864
315,CAL,CA,726482.2301369864
316,CAL,CA,726482.2301369864
317,CAL,CA,726482.2301369864
318,CAL,CA,726482.2301369864
319,CAL,CA,726482.2301369864
320,CAL,CA,726482.2301369864
321,CAL,CA,726482.2301369864
322,CAL,CA,726482.2301369864
323,CAL,CA,726482.2301369864
324,CAL,CA,726482.2301369864
325,CAL,CA,726482.2301369864
326,CAL,CA,726482.2301369864
327,CAL,CA,726482.2301369864
328,CAL,CA,726482.2301369864
329,CAL,CA,726482.2301369864
330,CAL,CA,726482.2301369864
331,CAL,CA,726482.2301369864
332,CAL,CA,726482.2301369864
333,CAL,CA,726482.2301369864
334,CAL,CA,726482.2301369864
335,CAL,CA,726482.2301369864
336,CAL,CA,726482.2301369864
337,CAL,CA,726482.2301369864
338,CAL,CA,726482.2301369864
339,CAL,CA,726482.2301369864
340,CAL,CA,726482.2301369864
341,CAL,CA,726482.2301369864
342,CAL,CA,726482.2301369864
343,CAL,CA,726482.2301369864
344,CAL,CA,726482.2301369864
345,CAL,CA,726482.2301369864
346,CAL,CA,726482.2301369864
347,CAL,CA,726482.2301369864
348,CAL,CA,726482.2301369864
349,CAL,CA,726482.2301369864
350,CAL,CA,726482.2301369864
351,CAL,CA,726482.2301369864
352,CAL,CA,726482.2301369864
353,CAL,CA,726482.2301369864
354,CAL,CA,726482.2301369864
355,CAL,CA,726482.2301369864
356,CAL,CA,726482.2301369864
357,CAL,CA,726482.2301369864
358,CAL,CA,726482.2301369864
359,CAL,CA,726482.2301369864
360,CAL,CA,726482.2301369864
361,CAL,CA,726482.2301369864
362,CAL,CA,726482.2301369864
363,CAL,CA,726482.2301369864
364,CAL,CA,726482.2301369864
365,CAR,NC,598428.2328767123
366,CAR,SC,598428.2328767123
367,CAR,NC,598428.2328767123
368,CAR,SC,598428.2328767123
369,CAR,NC,598428.2328767123
370,CAR,SC,598428.2328767123
371,CAR,NC,598428.2328767123
372,CAR,SC,598428.2328767123
373,CAR,NC,598428.2328767123
374,CAR,SC,598428.2328767123
375,CAR,NC,598428.2328767123
376,CAR,SC,598428.2328767123
377,CAR,NC,598428.2328767123
378,CAR,SC,598428.2328767123
379,CAR,NC,598428.2328767123
380,CAR,SC,598428.2328767123
381,CAR,NC,598428.2328767123
382,CAR,SC,598428.2328767123
383,CAR,NC,598428.2328767123
384,CAR,SC,598428.2328767123
385,CAR,NC,598428.2328767123
386,CAR,SC,598428.2328767123
387,CAR,NC,598428.2328767123
388,CAR,SC,598428.2328767123
389,CAR,NC,598428.2328767123
390,CAR,SC,598428.2328767123
391,CAR,NC,598428.2328767123
392,CAR,SC,598428.2328767123
393,CAR,NC,598428.2328767123
394,CAR,SC,598428.2328767123
395,CAR,NC,598428.2328767123
396,CAR,SC,598428.2328767123
397,CAR,NC,598428.2328767123
398,CAR,SC,598428.2328767123
399,CAR,NC,598428.2328767123
400,CAR,SC,598428.2328767123
401,CAR,NC,598428.2328767123
402,CAR,SC,598428.2328767123
403,CAR,NC,598428.2328767123
404,CAR,SC,598428.2328767123
405,CAR,NC,598428.2328767123
406,CAR,SC,598428.2328767123
407,CAR,NC,598428.2328767123
408,CAR,SC,598428.2328767123
409,CAR,NC,598428.2328767123
410,CAR,SC,598428.2328767123
411,CAR,NC,598428.2328767123
412,CAR,SC,598428.2328767123
413,CAR,NC,598428.2328767123
414,CAR,SC,598428.2328767123
415,CAR,NC,598428.2328767123
416,CAR,SC,598428.2328767123
417,CAR,NC,598428.2328767123
418,CAR,SC,598428.2328767123
419,CAR,NC,598428.2328767123
420,CAR,SC,598428.2328767123
421,CAR,NC,598428.2328767123
422,CAR,SC,598428.2328767123
423,CAR,NC,598428.2328767123
424,CAR,SC,598428.2328767123
425,CAR,NC,598428.2328767123
426,CAR,SC,598428.2328767123
427,CAR,NC,598428.2328767123
428,CAR,SC,598428.2328767123
429,CAR,NC,598428.2328767123
430,CAR,SC,598428.2328767123
431,CAR,NC,598428.2328767123
432,CAR,SC,598428.2328767123
433,CAR,NC,598428.2328767123
434,CAR,SC,598428.2328767123
435,CAR,NC,598428.2328767123
436,CAR,SC,598428.2328767123
437,CAR,NC,598428.2328767123
438,CAR,SC,598428.2328767123
439,CAR,NC,598428.2328767123
440,CAR,SC,598428.2328767123
441,CAR,NC,598428.2328767123
442,CAR,SC,598428.2328767123
443,CAR,NC,598428.2328767123
444,CAR,SC,598428.2328767123
445,CAR,NC,598428.2328767123
446,CAR,SC,598428.2328767123
447,CAR,NC,598428.2328767123
448,CAR,SC,598428.2328767123
449,CAR,NC,598428.2328767123
450,CAR,SC,598428.2328767123
451,CAR,NC,598428.2328767123
452,CAR,SC,598428.2328767123
453,CAR,NC,598428.2328767123
454,CAR,SC,598428.2328767123
455,CAR,NC,598428.2328767123
456,CAR,SC,598428.2328767123
457,CAR,NC,598428.2328767123
458,CAR,SC,598428.2328767123
459,CAR,NC,598428.2328767123
460,CAR,SC,598428.2328767123
461,CAR,NC,598428.2328767123
462,CAR,SC,598428.2328767123
463,CAR,NC,598428.2328767123
464,CAR,SC,598428.2328767123
465,CAR,NC,598428.2328767123
466,CAR,SC,598428.2328767123
467,CAR,NC,598428.2328767123
468,CAR,SC,598428.2328767123
469,CAR,NC,598428.2328767123
470,CAR,SC,598428.2328767123
471,CAR,NC,598428.2328767123
472,CAR,SC,598428.2328767123
473,CAR,NC,598428.2328767123
474,CAR,SC,598428.2328767123
475,CAR,NC,598428.2328767123
476,CAR,SC,598428.2328767123
477,CAR,NC,598428.2328767123
478,CAR,SC,598428.2328767123
479,CAR,NC,598428.2328767123
480,CAR,SC,598428.2328767123
481,CAR,NC,598428.2328767123
482,CAR,SC,598428.2328767123
483,CAR,NC,598428.2328767123
484,CAR,SC,598428.2328767123
485,CAR,NC,598428.2328767123
486,CAR,SC,598428.2328767123
487,CAR,NC,598428.2328767123
488,CAR,SC,598428.2328767123
489,CAR,NC,598428.2328767123
490,CAR,SC,598428.2328767123
491,CAR,NC,598428.2328767123
492,CAR,SC,598428.2328767123
493,CAR,NC,598428.2328767123
494,CAR,SC,598428.2328767123
495,CAR,NC,598428.2328767123
496,CAR,SC,598428.2328767123
497,CAR,NC,598428.2328767123
498,CAR,SC,598428.2328767123
499,CAR,NC,598428.2328767123
500,CAR,SC,598428.2328767123
501,CAR,NC,598428.2328767123
502,CAR,SC,598428.2328767123
503,CAR,NC,598428.2328767123
504,CAR,SC,598428.2328767123
505,CAR,NC,598428.2328767123
506,CAR,SC,598428.2328767123
507,CAR,NC,598428.2328767123
508,CAR,SC,598428.2328767123
509,CAR,NC,598428.2328767123
510,CAR,SC,598428.2328767123
511,CAR,NC,598428.2328767123
512,CAR,SC,598428.2328767123
513,CAR,NC,598428.2328767123
514,CAR,SC,598428.2328767123
515,CAR,NC,598428.2328767123
516,CAR,SC,598428.2328767123
517,CAR,NC,598428.2328767123
518,CAR,SC,598428.2328767123
519,CAR,NC,598428.2328767123
520,CAR,SC,598428.2328767123
521,CAR,NC,598428.2328767123
522,CAR,SC,598428.2328767123
523,CAR,NC,598428.2328767123
524,CAR,SC,598428.2328767123
525,CAR,NC,598428.2328767123
526,CAR,SC,598428.2328767123
527,CAR,NC,598428.2328767123
528,CAR,SC,598428.2328767123
529,CAR,NC,598428.2328767123
530,CAR,SC,598428.2328767123
531,CAR,NC,598428.2328767123
532,CAR,SC,598428.2328767123
533,CAR,NC,598428.2328767123
534,CAR,SC,598428.2328767123
535,CAR,NC,598428.2328767123
536,CAR,SC,598428.2328767123
537,CAR,NC,598428.2328767123
538,CAR,SC,598428.2328767123
539,CAR,NC,598428.2328767123
540,CAR,SC,598428.2328767123
541,CAR,NC,598428.2328767123
542,CAR,SC,598428.2328767123
543,CAR,NC,598428.2328767123
544,CAR,SC,598428.2328767123
545,CAR,NC,598428.2328767123
546,CAR,SC,598428.2328767123
547,CAR,NC,598428.2328767123
548,CAR,SC,598428.2328767123
549,CAR,NC,598428.2328767123
550,CAR,SC,598428.2328767123
551,CAR,NC,598428.2328767123
552,CAR,SC,598428.2328767123
553,CAR,NC,598428.2328767123
554,CAR,SC,598428.2328767123
555,CAR,NC,598428.2328767123
556,CAR,SC,598428.2328767123
557,CAR,NC,598428.2328767123
558,CAR,SC,598428.2328767123
559,CAR,NC,598428.2328767123
560,CAR,SC,598428.2328767123
561,CAR,NC,598428.2328767123
562,CAR,SC,598428.2328767123
563,CAR,NC,598428.2328767123
564,CAR,SC,598428.2328767123
565,CAR,NC,598428.2328767123
566,CAR,SC,598428.2328767123
567,CAR,NC,598428.2328767123
568,CAR,SC,598428.2328767123
569,CAR,NC,598428.2328767123
570,CAR,SC,598428.2328767123
571,CAR,NC,598428.2328767123
572,CAR,SC,598428.2328767123
573,CAR,NC,598428.2328767123
574,CAR,SC,598428.2328767123
575,CAR,NC,598428.2328767123
576,CAR,SC,598428.2328767123
577,CAR,NC,598428.2328767123
578,CAR,SC,598428.2328767123
579,CAR,NC,598428.2328767123
580,CAR,SC,598428.2328767123
581,CAR,NC,598428.2328767123
582,CAR,SC,598428.2328767123
583,CAR,NC,598428.2328767123
584,CAR,SC,598428.2328767123
585,CAR,NC,598428.2328767123
586,CAR,SC,598428.2328767123
587,CAR,NC,598428.2328767123
588,CAR,SC,598428.2328767123
589,CAR,NC,598428.2328767123
590,CAR,SC,598428.2328767123
591,CAR,NC,598428.2328767123
592,CAR,SC,598428.2328767123
593,CAR,NC,598428.2328767123
594,CAR,SC,598428.2328767123
595,CAR,NC,598428.2328767123
596,CAR,SC,598428.2328767123
597,CAR,NC,598428.2328767123
598,CAR,SC,598428.2328767123
599,CAR,NC,598428.2328767123
600,CAR,SC,598428.2328767123
601,CAR,NC,598428.2328767123
602,CAR,SC,598428.2328767123
603,CAR,NC,598428.2328767123
604,CAR,SC,598428.2328767123
605,CAR,NC,598428.2328767123
606,CAR,SC,598428.2328767123
607,CAR,NC,598428.2328767123
608,CAR,SC,598428.2328767123
609,CAR,NC,598428.2328767123
610,CAR,SC,598428.2328767123
611,CAR,NC,598428.2328767123
612,CAR,SC,598428.2328767123
613,CAR,NC,598428.2328767123
614,CAR,SC,598428.2328767123
615,CAR,NC,598428.2328767123
616,CAR,SC,598428.2328767123
617,CAR,NC,598428.2328767123
618,CAR,SC,598428.2328767123
619,CAR,NC,598428.2328767123
620,CAR,SC,598428.2328767123
621,CAR,NC,598428.2328767123
622,CAR,SC,598428.2328767123
623,CAR,NC,598428.2328767123
624,CAR,SC,598428.2328767123
625,CAR,NC,598428.2328767123
626,CAR,SC,598428.2328767123
627,CAR,NC,598428.2328767123
628,CAR,SC,598428.2328767123
629,CAR,NC,598428.2328767123
630,CAR,SC,598428.2328767123
631,CAR,NC,598428.2328767123
632,CAR,SC,598428.2328767123
633,CAR,NC,598428.2328767123
634,CAR,SC,598428.2328767123
635,CAR,NC,598428.2328767123
636,CAR,SC,598428.2328767123
637,CAR,NC,598428.2328767123
638,CAR,SC,598428.2328767123
639,CAR,NC,598428.2328767123
640,CAR,SC,598428.2328767123
641,CAR,NC,598428.2328767123
642,CAR,SC,598428.2328767123
643,CAR,NC,598428.2328767123
644,CAR,SC,598428.2328767123
645,CAR,NC,598428.2328767123
646,CAR,SC,598428.2328767123
647,CAR,NC,598428.2328767123
648,CAR,SC,598428.2328767123
649,CAR,NC,598428.2328767123
650,CAR,SC,598428.2328767123
651,CAR,NC,598428.2328767123
652,CAR,SC,598428.2328767123
653,CAR,NC,598428.2328767123
654,CAR,SC,598428.2328767123
655,CAR,NC,598428.2328767123
656,CAR,SC,598428.2328767123
657,CAR,NC,598428.2328767123
658,CAR,SC,598428.2328767123
659,CAR,NC,598428.2328767123
660,CAR,SC,598428.2328767123
661,CAR,NC,598428.2328767123
662,CAR,SC,598428.2328767123
663,CAR,NC,598428.2328767123
664,CAR,SC,598428.2328767123
665,CAR,NC,598428.2328767123
666,CAR,SC,598428.2328767123
667,CAR,NC,598428.2328767123
668,CAR,SC,598428.2328767123
669,CAR,NC,598428.2328767123
670,CAR,SC,598428.2328767123
671,CAR,NC,598428.2328767123
672,CAR,SC,598428.2328767123
673,CAR,NC,598428.2328767123
674,CAR,SC,598428.2328767123
675,CAR,NC,598428.2328767123
676,CAR,SC,598428.2328767123
677,CAR,NC,598428.2328767123
678,CAR,SC,598428.2328767123
679,CAR,NC,598428.2328767123
680,CAR,SC,598428.2328767123
681,CAR,NC,598428.2328767123
682,CAR,SC,598428.2328767123
683,CAR,NC,598428.2328767123
684,CAR,SC,598428.2328767123
685,CAR,NC,598428.2328767123
686,CAR,SC,598428.2328767123
687,CAR,NC,598428.2328767123
688,CAR,SC,598428.2328767123
689,CAR,NC,598428.2328767123
690,CAR,SC,598428.2328767123
691,CAR,NC,598428.2328767123
692,CAR,SC,598428.2328767123
693,CAR,NC,598428.2328767123
694,CAR,SC,598428.2328767123
695,CAR,NC,598428.2328767123
696,CAR,SC,598428.2328767123
697,CAR,NC,598428.2328767123
698,CAR,SC,598428.2328767123
699,CAR,NC,598428.2328767123
700,CAR,SC,598428.2328767123
701,CAR,NC,598428.2328767123
702,CAR,SC,598428.2328767123
703,CAR,NC,598428.2328767123
704,CAR,SC,598428.2328767123
705,CAR,NC,598428.2328767123
706,CAR,SC,598428.2328767123
707,CAR,NC,598428.2328767123
708,CAR,SC,598428.2328767123
709,CAR,NC,598428.2328767123
710,CAR,SC,598428.2328767123
711,CAR,NC,598428.2328767123
712,CAR,SC,598428.2328767123
713,CAR,NC,598428.2328767123
714,CAR,SC,598428.2328767123
715,CAR,NC,598428.2328767123
716,CAR,SC,598428.2328767123
717,CAR,NC,598428.2328767123
718,CAR,SC,598428.2328767123
719,CAR,NC,598428.2328767123
720,CAR,SC,598428.2328767123
721,CAR,NC,598428.2328767123
722,CAR,SC,598428.2328767123
723,CAR,NC,598428.2328767123
724,CAR,SC,598428.2328767123
725,CAR,NC,598428.2328767123
726,CAR,SC,598428.2328767123
727,CAR,NC,598428.2328767123
728,CAR,SC,598428.2328767123
729,CAR,NC,598428.2328767123
730,CAR,SC,598428.2328767123
731,CAR,NC,598428.2328767123
732,CAR,SC,598428.2328767123
733,CAR,NC,598428.2328767123
734,CAR,SC,598428.2328767123
735,CAR,NC,598428.2328767123
736,CAR,SC,598428.2328767123
737,CAR,NC,598428.2328767123
738,CAR,SC,598428.2328767123
739,CAR,NC,598428.2328767123
740,CAR,SC,598428.2328767123
741,CAR,NC,598428.2328767123
742,CAR,SC,598428.2328767123
743,CAR,NC,598428.2328767123
744,CAR,SC,598428.2328767123
745,CAR,NC,598428.2328767123
746,CAR,SC,598428.2328767123
747,CAR,NC,598428.2328767123
748,CAR,SC,598428.2328767123
749,CAR,NC,598428.2328767123
750,CAR,SC,598428.2328767123
751,CAR,NC,598428.2328767123
752,CAR,SC,598428.2328767123
753,CAR,NC,598428.2328767123
754,CAR,SC,598428.2328767123
755,CAR,NC,598428.2328767123
756,CAR,SC,598428.2328767123
757,CAR,NC,598428.2328767123
758,CAR,SC,598428.2328767123
759,CAR,NC,598428.2328767123
760,CAR,SC,598428.2328767123
761,CAR,NC,598428.2328767123
762,CAR,SC,598428.2328767123
763,CAR,NC,598428.2328767123
764,CAR,SC,598428.2328767123
765,CAR,NC,598428.2328767123
766,CAR,SC,598428.2328767123
767,CAR,NC,598428.2328767123
768,CAR,SC,598428.2328767123
769,CAR,NC,598428.2328767123
770,CAR,SC,598428.2328767123
771,CAR,NC,598428.2328767123
772,CAR,SC,598428.2328767123
773,CAR,NC,598428.2328767123
774,CAR,SC,598428.2328767123
775,CAR,NC,598428.2328767123
776,CAR,SC,598428.2328767123
777,CAR,NC,598428.2328767123
778,CAR,SC,598428.2328767123
779,CAR,NC,598428.2328767123
780,CAR,SC,598428.2328767123
781,CAR,NC,598428.2328767123
782,CAR,SC,598428.2328767123
783,CAR,NC,598428.2328767123
784,CAR,SC,598428.2328767123
785,CAR,NC,598428.2328767123
786,CAR,SC,598428.2328767123
787,CAR,NC,598428.2328767123
788,CAR,SC,598428.2328767123
789,CAR,NC,598428.2328767123
790,CAR,SC,598428.2328767123
791,CAR,NC,598428.2328767123
792,CAR,SC,598428.2328767123
793,CAR,NC,598428.2328767123
794,CAR,SC,598428.2328767123
795,CAR,NC,598428.2328767123
796,CAR,SC,598428.2328767123
797,CAR,NC,598428.2328767123
798,CAR,SC,598428.2328767123
799,CAR,NC,598428.2328767123
800,CAR,SC,598428.2328767123
801,CAR,NC,598428.2328767123
802,CAR,SC,598428.2328767123
803,CAR,NC,598428.2328767123
804,CAR,SC,598428.2328767123
805,CAR,NC,598428.2328767123
806,CAR,SC,598428.2328767123
807,CAR,NC,598428.2328767123
808,CAR,SC,598428.2328767123
809,CAR,NC,598428.2328767123
810,CAR,SC,598428.2328767123
811,CAR,NC,598428.2328767123
812,CAR,SC,598428.2328767123
813,CAR,NC,598428.2328767123
814,CAR,SC,598428.2328767123
815,CAR,NC,598428.2328767123
816,CAR,SC,598428.2328767123
817,CAR,NC,598428.2328767123
818,CAR,SC,598428.2328767123
819,CAR,NC,598428.2328767123
820,CAR,SC,598428.2328767123
821,CAR,NC,598428.2328767123
